Archivo,η1,η2,N1,N2,η,N,V,D,E,T,B,CC,refactor
Programa087.java,8,10,16,18,18,34,109.7262742772967,7.8,532.3576456637802,29.5754247590989,0.02515048170799793,5,0
Programa095.java,8,10,16,18,18,34,109.7262742772967,7.8,532.3576456637802,29.5754247590989,0.02515048170799793,5,0
Programa062.java,7,11,13,19,18,32,101.43760004615399,6.4,347.4237801580774,19.30132111989319,0.020065390827441618,3,0
Programa051.java,8,10,16,18,18,34,109.7262742772967,7.8,532.3576456637802,29.5754247590989,0.02515048170799793,5,0
Programa085.java,10,15,20,27,25,47,180.14866228501222,9.1,1099.3406359950854,61.07447977750475,0.039621461068766656,4,0
Programa092.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa056.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa026.java,7,11,13,19,18,32,101.43760004615399,6.4,347.4237801580774,19.30132111989319,0.020065390827441618,3,0
Programa022.java,7,11,13,19,18,32,101.43760004615399,6.4,347.4237801580774,19.30132111989319,0.020065390827441618,3,0
Programa084.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa073.java,10,15,20,27,25,47,180.14866228501222,9.1,1099.3406359950854,61.07447977750475,0.039621461068766656,4,0
Programa088.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa021.java,10,15,20,27,25,47,180.14866228501222,9.1,1099.3406359950854,61.07447977750475,0.039621461068766656,4,0
Programa030.java,7,11,13,19,18,32,101.43760004615399,6.4,347.4237801580774,19.30132111989319,0.020065390827441618,3,0
Programa024.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa052.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa075.java,8,10,16,18,18,34,109.7262742772967,7.8,532.3576456637802,29.5754247590989,0.02515048170799793,5,0
Programa061.java,10,15,20,27,25,47,180.14866228501222,9.1,1099.3406359950854,61.07447977750475,0.039621461068766656,4,0
Programa020.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa070.java,7,11,13,19,18,32,101.43760004615399,6.4,347.4237801580774,19.30132111989319,0.020065390827441618,3,0
Programa023.java,8,10,16,18,18,34,109.7262742772967,7.8,532.3576456637802,29.5754247590989,0.02515048170799793,5,0
Programa045.java,10,15,20,27,25,47,180.14866228501222,9.1,1099.3406359950854,61.07447977750475,0.039621461068766656,4,0
Programa069.java,10,15,20,27,25,47,180.14866228501222,9.1,1099.3406359950854,61.07447977750475,0.039621461068766656,4,0
Programa046.java,7,11,13,19,18,32,101.43760004615399,6.4,347.4237801580774,19.30132111989319,0.020065390827441618,3,0
Programa072.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa033.java,10,15,20,27,25,47,180.14866228501222,9.1,1099.3406359950854,61.07447977750475,0.039621461068766656,4,0
Programa032.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa077.java,10,15,20,27,25,47,180.14866228501222,9.1,1099.3406359950854,61.07447977750475,0.039621461068766656,4,0
Programa008.java,7,9,15,17,16,32,96.0,7.1,366.9,20.383333333333333,0.020722227893795356,3,0
Programa019.java,8,10,16,18,18,34,109.7262742772967,7.8,532.3576456637802,29.5754247590989,0.02515048170799793,5,0
Programa083.java,8,10,16,18,18,34,109.7262742772967,7.8,532.3576456637802,29.5754247590989,0.02515048170799793,5,0
